106.296772,29.61526,1
106.452218,29.55296,1
106.485519,29.56432,1
106.315833,29.583762,1
106.291052,29.588001,1
106.452455,29.648496,1
106.457203,29.522078,1
106.474259,29.578144,1
106.464915,29.580381,1
106.313644,29.555813,1
106.448972,29.559592,1
106.453285,29.571895,1
106.321342,29.58833,1
106.376052,29.616779,1
106.293128,29.599652,1
106.449033,29.589891,1
106.466473,29.55293,1
106.322391,29.599864,1
106.454377,29.564926,1
106.468028,29.578668,1
106.601425,29.598015,2
106.566697,29.536633,2
106.596049,29.605513,2
106.584938,29.533477,2
106.59538,29.550882,2
106.574614,29.513297,2
106.657502,29.522694,2
106.559337,29.526427,2
106.600972,29.576226,2
106.566607,29.507727,2
106.565392,29.529877,2
106.595874,29.546544,2
106.608712,29.581319,2
106.568588,29.519328,2
106.633645,29.484202,2
106.547645,29.527234,2
106.557853,29.512624,2
106.553304,29.528881,2
106.643671,29.507383,2
106.565162,29.519055,2
106.525483,29.468401,3
106.622318,29.342071,3
106.634386,29.462974,3
106.508111,29.375036,3
106.521957,29.445576,3
106.553314,29.427936,3
106.563216,29.469618,3
106.619083,29.405154,3
106.551691,29.410395,3
106.548023,29.471248,3
106.543405,29.416583,3
106.554252,29.45509,3
106.553167,29.438811,3
106.562481,29.445041,3
106.542765,29.376422,3
106.550945,29.431217,3
106.540485,29.386622,3
106.567431,29.477577,3
106.556299,29.444151,3
106.553404,29.466208,3
106.52834,29.53015,4
106.446906,29.451371,4
106.449328,29.445033,4
106.530031,29.523224,4
106.533346,29.518272,4
106.53131,29.532088,4
106.534716,29.515111,4
106.48619,29.534363,4
106.483202,29.536285,4
106.451302,29.454091,4
106.493443,29.546644,4
106.532209,29.5284,4
106.484777,29.540616,4
106.471848,29.510793,4
106.490998,29.512005,4
106.53467,29.500511,4
106.526628,29.53089,4
106.505297,29.516321,4
106.476313,29.536468,4
106.490402,29.519146,4
106.511873,29.544078,5
106.51327,29.548041,5
106.496338,29.553974,5
106.507145,29.551199,5
106.572006,29.562471,5
106.594669,29.567945,5
106.530941,29.536188,5
106.51862,29.547847,5
106.585807,29.557631,5
106.533403,29.547211,5
106.510885,29.557828,5
106.573525,29.566571,5
106.574959,29.563807,5
106.534664,29.542789,5
106.561227,29.572342,5
106.512033,29.559602,5
106.501042,29.55472,5
106.5835,29.564405,5
106.588687,29.569077,5
106.513935,29.545228,5
106.504478,29.574517,6
106.558288,29.577269,6
106.492626,29.587477,6
106.506526,29.575559,6
106.489989,29.612565,6
106.492032,29.608668,6
106.569152,29.577598,6
106.475115,29.60377,6
106.464474,29.597972,6
106.531051,29.568486,6
106.579358,29.589238,6
106.565943,29.580003,6
106.540267,29.584072,6
106.542981,29.575784,6
106.576692,29.613326,6
106.503806,29.568901,6
106.473237,29.590196,6
106.515681,29.564946,6
106.583483,29.610761,6
106.574875,29.587121,6
108.415282,30.770207,7
108.393504,30.791902,7
108.46717,30.774527,7
108.369908,30.832606,7
108.436813,30.76228,7
108.397563,30.78609,7
108.393998,30.825528,7
108.375409,30.819132,7
108.400762,30.8329197,7
108.40733,30.806995,7
108.424545,30.824613,7
108.399033,30.832873,7
108.380149,30.845063,7
108.383287,30.832552,7
108.394703,30.764817,7
108.396958,30.792571,7
108.387376,30.787359,7
108.417278,30.837447,7
108.390978,30.796996,7
108.392663,30.776049,7
106.653947,29.048835,8
107.375946,29.724932,8
107.402129,29.709536,8
107.479317,29.803642,8
107.47865,29.803545,8
107.402413,29.696356,8
107.402511,29.696336,8
107.392669,29.712703,8
107.399261,29.699052,8
107.383584,29.712376,8
107.479518,29.803996,8
107.38429,29.707312,8
107.407529,29.710913,8
107.386396,29.705742,8
107.38369,29.712518,8
107.387772,29.711133,8
107.384416,29.711316,8
107.409205,29.6968,8
107.381419,29.706216,8
107.39364,29.713713,8
106.503023,29.752859,9
106.51069,29.715994,9
106.459116,29.703384,9
106.488158,29.74477,9
106.42245,29.829058,9
106.543649,29.841106,9
106.413124,29.804301,9
106.471363,29.726386,9
106.46402,29.736371,9
106.493256,29.734722,9
106.422459,29.832565,9
106.491433,29.737739,9
106.457456,29.851734,9
106.393319,29.807091,9
106.473388,29.722633,9
106.492382,29.722762,9
106.445276,29.833516,9
106.502696,29.753554,9
106.45418,29.829616,9
106.391917,29.808323,9
106.649728,29.030305,10
106.650053,29.036711,10
106.64776,29.046227,10
106.656223,29.042638,10
106.647931,29.031857,10
106.647144,29.048831,10
106.646912,29.04119,10
106.666522,29.042564,10
106.664464,29.032798,10
106.667315,29.037709,10
106.666661,29.029987,10
106.667512,29.040805,10
106.65786,29.046103,10
106.654347,29.044461,10
106.651167,29.03567,10
106.647771,29.037582,10
106.669704,29.035041,10
106.651385,29.052627,10
106.648395,29.062162,10
106.670678,29.043476,10
105.744638,29.685905,11
105.754367,29.68509,11
105.754347,29.692432,11
105.739614,29.695559,11
105.743165,29.704483,11
105.741974,29.703748,11
105.739851,29.679937,11
105.745575,29.677537,11
105.738362,29.689898,11
105.749397,29.689571,11
105.735462,29.696793,11
105.743317,29.691562,11
105.738813,29.708207,11
105.741338,29.689232,11
105.718208,29.702484,11
105.735741,29.686591,11
105.737078,29.688933,11
105.723723,29.712172,11
105.725447,29.71498,11
105.795959,29.495191,11
106.568849,29.630617,12
